date,open,high,low,close,volume
2004-06-16,1.1801978991964583,1.1789702797684458,1.1788274432486052,1.180999426786563,4065
2004-06-17,1.1822343041855368,1.1841295683619477,1.1789689297291928,1.182581490680649,3143
2004-06-18,1.1815335179910476,1.1812308673829148,1.18221654712365,1.1807627157710596,1864
2004-06-21,1.1825144688975673,1.1843630072460305,1.179143688936198,1.1835683043929317,2800
2004-06-22,1.1811924166625,1.1844918168577467,1.1800217043361174,1.1807646022673473,4452
2004-06-23,1.1802364142249293,1.1820614617205172,1.1828883592248247,1.1819383164549477,3716
2004-06-24,1.1857578897101255,1.188542430829667,1.1838037181461514,1.1863192277065677,1206
2004-06-25,1.1840086657560884,1.1854132817590686,1.1842310640128164,1.1843381550563064,2809
2004-06-28,1.1848804192700149,1.1839015217858353,1.1823690329491636,1.1832055595971007,1849
2004-06-29,1.1831300600225234,1.1890048005760492,1.1832134188157004,1.1834048623272762,1245
2004-06-30,1.1801966675455928,1.180515227527613,1.1830313868827735,1.1823979110190437,2734
2004-07-01,1.1772976952500502,1.1828748478277864,1.1768485900921075,1.1792965841569114,2997
2004-07-02,1.17946773969287,1.1817465232375035,1.1790063129123118,1.1794337101065235,4868
2004-07-05,1.177922873534861,1.1773500526898075,1.1791824062634297,1.1773091026790712,4581
2004-07-06,1.178631743397969,1.182514924575225,1.1761541672919098,1.1782562875403417,3931
2004-07-07,1.176585009177675,1.173721218847097,1.1778286037739216,1.176417439071874,3130
2004-07-08,1.1806795674794146,1.179473774567311,1.1808238282272596,1.179517307881909,1316
2004-07-09,1.1774112100764995,1.1765338368886984,1.174565588887282,1.1779508012972366,3692
2004-07-12,1.1782015888208521,1.1791308451945683,1.1786993580632459,1.1773066782648254,4176
2004-07-13,1.1773016978145383,1.1777075844971903,1.1825666024134196,1.1789337126995647,3417
2004-07-14,1.1755670362337585,1.1783381119601792,1.1742262610967735,1.1764719840666966,3796
2004-07-15,1.1751198625409731,1.1775540311042618,1.1765346307948672,1.176926903935905,4652
2004-07-16,1.1792663441438,1.1795824815591576,1.178976499686746,1.1795411894444698,2719
2004-07-19,1.176279961758081,1.178103517467414,1.1759552237620476,1.1763262229753473,3677
2004-07-20,1.1768095921846387,1.177158247444536,1.1752321508143746,1.176695490692412,3227
2004-07-21,1.177277139633796,1.1760379865947908,1.177720694764715,1.1772152562809088,2806
2004-07-22,1.1778513486936517,1.1853816480037334,1.174826672275332,1.1787789020244634,3649
2004-07-23,1.1761147597582942,1.176330666236649,1.1782574615633261,1.1763050006027074,1599
2004-07-26,1.172166640707933,1.1702288692162346,1.1717743375431844,1.1736640873765387,2106
2004-07-27,1.1760711994829047,1.1740237731283298,1.1724237285000194,1.1747079705077725,2555
2004-07-28,1.174998313781341,1.1737673864774933,1.1758212433759057,1.1753019398542388,4690
2004-07-29,1.175314039435887,1.1784552167870117,1.1768503944454864,1.1758029255549307,1840
2004-07-30,1.1780847623023687,1.1781391272931077,1.1734614735455842,1.1764958219739245,4572
2004-08-02,1.1738935259972183,1.1769331981343483,1.176117494038801,1.1751357725307676,1347
2004-08-03,1.1744746928110577,1.175860234993415,1.1758136078065906,1.1756002799250895,2295
2004-08-04,1.1750902045468183,1.1766277243775731,1.1734118069467674,1.176186424871687,1330
2004-08-05,1.1746898506539347,1.1750158598284188,1.1736882395685562,1.1747577220356342,1609
2004-08-06,1.1789209026875613,1.1793268846896527,1.181083558393182,1.1784892710579238,2944
2004-08-09,1.1801766123678652,1.182107603770477,1.1749428186106403,1.1794369368997473,1743
2004-08-10,1.179626325222837,1.1787264807303526,1.1771143514229019,1.177054329905342,4958
2004-08-11,1.1761180046684088,1.1803676627818513,1.1781729517024224,1.1783674371226096,1568
2004-08-12,1.1770268093712795,1.1784171915986534,1.1749065052775023,1.176418073782155,2684
2004-08-13,1.1774351124170677,1.1807611278644035,1.1757420893956319,1.17799224298964,3436
2004-08-16,1.179723018998766,1.1818857342307352,1.175387225565072,1.1803094341476548,1970
2004-08-17,1.1780482973826973,1.180385765656309,1.1809882058097627,1.1786680695109513,1746
2004-08-18,1.179686052098632,1.1839724342518263,1.177942917351588,1.18059482176944,3184
2004-08-19,1.1831049084579164,1.1810902917873067,1.1789343642352128,1.181420383623313,4850
2004-08-20,1.1839068012703158,1.1823530187833988,1.18233883376505,1.1830645039433019,2764
2004-08-23,1.1868812858871671,1.185486246710236,1.1842835425189775,1.1868580899086099,2384
2004-08-24,1.1877183294290912,1.1877331428038447,1.1834987656413312,1.1863673136766042,4904
2004-08-25,1.1833473123825904,1.182152376865451,1.1866237669178632,1.1848598413478892,3329
2004-08-26,1.1817501073573071,1.1850051206807575,1.1785812794768764,1.183080812488638,2225
2004-08-27,1.1792712241865124,1.182230805729706,1.1835667164249835,1.1814491919187071,2018
2004-08-30,1.1805955739597558,1.1845642678995212,1.1825656210623567,1.1812949884998791,3791
2004-08-31,1.182138990976217,1.1816334578285823,1.1815008677967604,1.1819772924495122,3578
2004-09-01,1.1826335326261046,1.1831240374773373,1.177680793021798,1.1825306740481722,1015
2004-09-02,1.1843343824573043,1.187429447212831,1.1838015538057511,1.1841850405462444,4052
2004-09-03,1.1827999874989341,1.1879773156235565,1.1832749121101018,1.1842110443300002,1567
2004-09-06,1.1879212672269288,1.1867578077528111,1.1832539552765058,1.1871181124843149,4940
2004-09-07,1.186828426336078,1.1879523612830132,1.1861894351029698,1.186588798817839,4185
2004-09-08,1.1927621914324842,1.1936179751063862,1.1933860105768794,1.192029137151018,3024
2004-09-09,1.191387709668958,1.1950277786577905,1.1931149415170248,1.1932804718465482,4139
2004-09-10,1.1918776475925135,1.1920410054150845,1.1878245730661041,1.1915661567337157,2613
2004-09-13,1.188236606497676,1.1929871385338406,1.188282641743483,1.1894243717375934,3077
2004-09-14,1.1899919933155283,1.1876099096008366,1.185528000049967,1.1903893165680797,2542
2004-09-15,1.1904767558960645,1.1901001305278258,1.1874665211449038,1.189942390997428,2931
2004-09-16,1.1914614855918682,1.1932662534511582,1.1916600098583991,1.1913703919856122,3711
2004-09-17,1.19146532725498,1.194231316858658,1.1912147146258292,1.1923168672347593,4046
2004-09-20,1.1921774825656302,1.1958767274706752,1.1928776456457295,1.1921712094094457,3922
2004-09-21,1.1889460866580652,1.1938740727597115,1.1908144880346063,1.1904776219733089,3069
2004-09-22,1.1885981949198354,1.1878768442733227,1.1774897590218856,1.1874479275239371,2454
2004-09-23,1.1863496136003069,1.1901546401068643,1.1835176485997354,1.186554897619803,4101
2004-09-24,1.1893862451527053,1.187839611720895,1.1855454992304366,1.1882676952084499,4003
2004-09-27,1.1881693510096145,1.1915576574622941,1.1889422433273267,1.1886958826967104,2702
2004-09-28,1.1856808291508798,1.1908254500961284,1.1820652370067242,1.1862044051392864,3707
2004-09-29,1.1857865802043508,1.1899806552046988,1.183351935787403,1.1865507669909887,2433
2004-09-30,1.1881975756821395,1.1885329425174946,1.1825581591717307,1.1873214017504463,4120
2004-10-01,1.1848442557207155,1.1858901293344999,1.1808874585812472,1.185553686878044,1324
2004-10-04,1.1865057325223505,1.1838039544974166,1.1878193156661303,1.1858611370899352,4559
2004-10-05,1.185595102129158,1.1875986338026556,1.187197233505367,1.1859775545268272,2321
2004-10-06,1.1817156506312743,1.1824611794752242,1.1846991895620933,1.183691613931166,4845
2004-10-07,1.1838368745840762,1.1838209193246347,1.1852950699385274,1.1844071886518626,3228
2004-10-08,1.1843496494902361,1.1841472661031256,1.1838818529760782,1.185528757704599,4873
2004-10-11,1.187728762914632,1.1877740755256363,1.1878284670951413,1.1876948601909496,1121
2004-10-12,1.1886120565593448,1.1907465254660454,1.1846572672134943,1.1898024642950193,3171
2004-10-13,1.1879731006598198,1.1885943547214366,1.1822377657949419,1.187047125559105,2476
2004-10-14,1.185080399618922,1.1849704622084472,1.1841843986674332,1.185171475479275,1265
2004-10-15,1.1860239500189336,1.1893401134264827,1.1812908935813928,1.1862015460136923,1027
2004-10-18,1.1878850100533043,1.1878127073995368,1.1832528486610363,1.1872291179155168,2282
2004-10-19,1.1892231202222046,1.1876837684215977,1.1881606264064832,1.1882592132881287,3124
2004-10-20,1.1959445775176687,1.197417260803925,1.1989831069574894,1.1959646762694383,1431
2004-10-21,1.1963352569912753,1.2020335629579122,1.196542394060746,1.1971064572908245,1878
2004-10-22,1.1976036189550736,1.201047909704256,1.1996668328333426,1.1993775885711857,4777
2004-10-25,1.200599542341137,1.201559880843425,1.1998725808478805,1.2012855920981722,3941
2004-10-26,1.2019711623541358,1.2005334518885462,1.2014099180270341,1.2025883746007837,2058
2004-10-27,1.2020648935644953,1.202519011469559,1.2008318007937047,1.201957836111503,1435
2004-10-28,1.2031306276713516,1.2049456308026658,1.2014284050697313,1.2034757745524896,4185
2004-10-29,1.2026180570954659,1.2021549623409031,1.2033551680175818,1.2019301241234144,2085
2004-11-01,1.2008435036386638,1.1991257176334524,1.1996337663547951,1.2014564869099345,3099
2004-11-02,1.2004287186474232,1.1997846290352694,1.2003649921203101,1.2004857598142762,3163
2004-11-03,1.2018334955362457,1.2045585850148244,1.1992495436933215,1.2006495080930488,3094
2004-11-04,1.2056206504403508,1.2091468272338568,1.2023640055359315,1.205278825226396,3485
2004-11-05,1.2014842572995237,1.2007710165028032,1.2029930943876543,1.2015442948412123,4483
2004-11-08,1.2023148707800262,1.2052623287963602,1.2024794025273005,1.2029168152219614,1100
2004-11-09,1.1990581520828671,1.198334237910042,1.19892845194764,1.1996913834795822,2302
2004-11-10,1.1978969064950513,1.2025561523119932,1.1987760576911446,1.1987475197480033,3154
2004-11-11,1.200384414076155,1.2024158926377264,1.1981257619496721,1.200925420941938,1982
2004-11-12,1.2018096468188733,1.2039532639773618,1.2014947576977297,1.2010539809801288,4106
2004-11-15,1.1986766031529779,1.1964683047299052,1.1990092922231548,1.1988984914242702,4048
2004-11-16,1.1961181109363692,1.1998231582096002,1.1978877222716546,1.1974678840057504,3406
2004-11-17,1.2005952487966796,1.1998117313762509,1.1956429686807422,1.1988270795036198,1886
2004-11-18,1.1976863114313305,1.200070204381767,1.1973512344650097,1.1973663462401853,1799
2004-11-19,1.1963923200188362,1.200628999015545,1.1958791726375821,1.1977992634193493,2025
2004-11-22,1.197448558171916,1.1990219764781065,1.1929389968966968,1.197890407099157,4822
2004-11-23,1.1966980927867739,1.1963855471257534,1.1957368432446465,1.1965872064039453,2515
2004-11-24,1.2025796866758935,1.203434486946955,1.1976509732225298,1.2008750945825961,2903
2004-11-25,1.2010348201689731,1.2030226236284216,1.1978002244590458,1.202142932627232,2913
2004-11-26,1.1990686881732728,1.1973470775468615,1.195038264333836,1.1980926474539169,2295
2004-11-29,1.199865042510428,1.1976252516205403,1.1974991587154111,1.1984655560834556,2167
2004-11-30,1.1965133288488443,1.1951876543212943,1.1948577676359218,1.197141983153919,1434
2004-12-01,1.1985693362046512,1.1988262675043853,1.2004216070097822,1.1988468498235114,2474
2004-12-02,1.1962254990992722,1.2004671924387946,1.197821894662946,1.197261808346646,3651
2004-12-03,1.1968288743226319,1.198387995063123,1.197241685826976,1.1970323354637122,4804
2004-12-06,1.1980057200473302,1.197982774609827,1.1925610857813245,1.198042310021673,3613
2004-12-07,1.2004334704080957,1.2023835322863734,1.2003989894385239,1.1997738204100132,1915
2004-12-08,1.1984634110669221,1.1967082743524549,1.1980281810984255,1.1973732275959017,3275
2004-12-09,1.1959561290595984,1.1978949256728855,1.197792067084718,1.19670422512422,1544
2004-12-10,1.193787009437672,1.1963950737564468,1.1936347109780365,1.195754334501898,2237
2004-12-13,1.1944264312574744,1.1970059372879274,1.1931624332514128,1.1944476760367506,1647
2004-12-14,1.1982721220472814,1.1958241277754738,1.1948050665632597,1.1979785845173128,3295
2004-12-15,1.1990379656269197,1.1980881524476052,1.19644602860708,1.1987885479392346,2431
2004-12-16,1.1959401067830555,1.1939902887123757,1.1980275597240129,1.1962667800305646,2076
2004-12-17,1.1982272560243379,1.1985833104810555,1.1987170594646948,1.198102503924674,2599
2004-12-20,1.2038622611270517,1.2057696713259642,1.1986161588221478,1.2023468163186994,3361
2004-12-21,1.2047934810087642,1.2044008524204945,1.2038183433289553,1.2044117468398017,4445
2004-12-22,1.2009996384828905,1.2013516390315022,1.1979978232718576,1.2013730069078936,1036
2004-12-23,1.1999043409450652,1.2031479876105293,1.1997039006579917,1.2004045387621611,1723
2004-12-24,1.2027685087028568,1.206075460177445,1.2038736739171114,1.2029383610605344,2547
2004-12-27,1.2031597620911274,1.202345879994759,1.20112954368463,1.2015230221292967,1979
2004-12-28,1.2022273602760631,1.2047800906936892,1.2033467605766888,1.2024106609855894,1083
2004-12-29,1.203940134747927,1.202806020010692,1.2040910346172526,1.2039599290924479,3947
2004-12-30,1.2016237545783555,1.2058620168171426,1.2007042167361612,1.2021060681492917,2117
2004-12-31,1.20308600079461,1.2072844300250423,1.19996380725643,1.201987017437168,4486
2005-01-03,1.1974643200117747,1.1975469143394075,1.1976848654035386,1.19550448275703,2365
2005-01-04,1.1939063205237928,1.190287044231676,1.1924904434893797,1.1934557074743615,1718
2005-01-05,1.1930333440753604,1.1928341106467795,1.1931238026426947,1.192950571171575,1549
2005-01-06,1.1904917876408196,1.1926806554509841,1.190751834425563,1.1904550048076454,4492
2005-01-07,1.191335520626723,1.193876861421176,1.1924544581772425,1.1937198274155087,2371
2005-01-10,1.1916046955238722,1.1944039417680876,1.1909604484049658,1.1908595446595873,3762
2005-01-11,1.1901136221021895,1.1921557702150654,1.1862151796965001,1.1899794556861936,4853
2005-01-12,1.1906692788914264,1.189827985839234,1.1868648130882635,1.1902409368407656,1586
2005-01-13,1.1924120212248142,1.1941880130404405,1.189759826831014,1.193123483418898,4199
2005-01-14,1.1898673022375619,1.1894640926752607,1.1902415795075194,1.190251759116539,2864
2005-01-17,1.1921670616843456,1.193212916864024,1.1935030842906875,1.1925780866208489,1151
2005-01-18,1.193620175726961,1.192489366262023,1.1914344928841119,1.1925985527428882,4593
2005-01-19,1.190256775604189,1.1939850590412584,1.1899362321733649,1.1906355354407923,2061
2005-01-20,1.1936424027114285,1.1967917665029808,1.1917773887141654,1.1915597423893187,4498
2005-01-21,1.1923887241994806,1.190095485113994,1.1933093306737994,1.1919578617804656,4176
2005-01-24,1.1894817453661524,1.1879109954537286,1.1898404639646842,1.1907574280261481,3212
2005-01-25,1.1907684859028762,1.1914066873524254,1.190705171096633,1.190897032196128,3985
2005-01-26,1.1894747298802482,1.1880895736047472,1.1877497109283284,1.1901264050024045,2567
2005-01-27,1.1881590572230871,1.1914458629002491,1.1880232275898643,1.1903534396929072,1211
2005-01-28,1.193277171982063,1.1941755732695611,1.1884761014311038,1.1916777010419493,3573
2005-01-31,1.1955528772164599,1.1988380184687737,1.196368325778,1.19484973467424,1741
2005-02-01,1.1929073109944857,1.1937768927940169,1.190571987061199,1.1923741036765862,3179
2005-02-02,1.1968055740861983,1.1972538599761995,1.197095101838366,1.1966401704258987,4223
2005-02-03,1.1913539772581612,1.1897792249937076,1.1941768232484757,1.1927359948268537,1095
2005-02-04,1.191948807497227,1.1934847949351541,1.19228962911068,1.1924324246367826,2526
2005-02-07,1.1944508398245357,1.1947516335708506,1.1904716490894824,1.1936090590497517,4060
2005-02-08,1.1931198227554392,1.1964489564136471,1.1939156794923627,1.1941710427852217,1521
2005-02-09,1.1903938744293299,1.1925086675425225,1.1887947344256624,1.1929256437455806,3421
2005-02-10,1.1922822932370851,1.1926392940443944,1.1904116422138253,1.192509399244866,4946
2005-02-11,1.191381639821521,1.18956739286494,1.1913115783335095,1.1915233973755484,2039
2005-02-14,1.1904802312780747,1.186762082247892,1.1870245710038472,1.19034466786166,2702
2005-02-15,1.1927723906992167,1.1908268778741085,1.1901530785114736,1.192043872055702,3655
2005-02-16,1.1933955088398633,1.190617251399126,1.1936230218045254,1.192757903027632,1017
2005-02-17,1.1916308536423545,1.1930455084279519,1.1866544785659496,1.1913720838371107,4480
2005-02-18,1.194366814976064,1.1931350154746436,1.1916523259418044,1.1931712835879773,4078
2005-02-21,1.1922669128489172,1.193709408369581,1.1927482902457596,1.1937858826297305,2719
2005-02-22,1.1959161886818857,1.194442780775058,1.1961226722072196,1.1954116068674083,4965
2005-02-23,1.1972974029145926,1.1912057336862307,1.1933117880160402,1.1966708645512556,4316
2005-02-24,1.1937733122433314,1.1990294960269066,1.192978323674689,1.1950128745294115,4954
2005-02-25,1.1923896418403352,1.192891971403464,1.1916340360884272,1.1938925124490176,1977
2005-02-28,1.1946411575327887,1.1955622595195643,1.1954021623463156,1.1953870996592642,1878
2005-03-01,1.1959462987476157,1.1946980558595524,1.1939396390463108,1.196607840190131,1593
2005-03-02,1.197319456465705,1.199509897689084,1.193742409815061,1.1965660370022027,1642
2005-03-03,1.1961861529851292,1.1980875496428949,1.1971382482463826,1.1968006917688203,3176
2005-03-04,1.1984996730421158,1.1987032909898654,1.201190001839759,1.1993560215603971,1800
2005-03-07,1.197561245046031,1.1983884195600374,1.1960101326640475,1.1981728787827255,1454
2005-03-08,1.2003857058792196,1.2036234333893152,1.2014137674442769,1.1992670735450655,2609
